name,price,first_name,last_name,above_100
roberto brown,215.0393467,Roberto,Brown,true
casey wright,280.2032307,Casey,Wright,true
juan rivera,91.13816713,Juan,Rivera,
terry gallegos,268.5844733,Terry,Gallegos,true
timothy jones,153.2228831,Timothy,Jones,true
sarah crawford,230.5178921,Sarah,Crawford,true
christopher hammond,263.0958332,Christopher,Hammond,true
ashley cantu,285.4035791,Ashley,Cantu,true
mathew harris,46.60501825,Mathew,Harris,
david williams,193.4019531,David,Williams,true
catherine novak,184.8954159,Catherine,Novak,true
jonathan cobb,42.21066367,Jonathan,Cobb,
elizabeth alexander,98.44514553,Elizabeth,Alexander,
michelle fisher,77.16597054,Michelle,Fisher,
david griffith,180.0253758,David,Griffith,true
suzanne murray,178.4727015,Suzanne,Murray,true
antonio beasley,28.09527269,Antonio,Beasley,
terry hobbs,216.5892977,Terry,Hobbs,true
kathleen chan,211.1899937,Kathleen,Chan,true
audrey adkins,285.6616197,Audrey,Adkins,true
jonathan patel,148.8803996,Jonathan,Patel,true
micheal baker,134.5542406,Micheal,Baker,true
brandon stein,164.6600325,Brandon,Stein,true
annette douglas,10.02846956,Annette,Douglas,
jeffery webb,269.1493543,Jeffery,Webb,true
michael miller,200.0992596,Michael,Miller,true
cassandra mcintyre,127.0227848,Cassandra,Mcintyre,true
brittany allen,215.7370745,Brittany,Allen,true
erin robinson,79.41903827,Erin,Robinson,
anthony sims,77.62412955,Anthony,Sims,
craig jones,51.50213971,Craig,Jones,
annette peterson,228.6450015,Annette,Peterson,true
victor reed,45.41500465,Victor,Reed,
nathan love,84.66811649,Nathan,Love,
william chavez,17.55060564,William,Chavez,
patrick kennedy,203.3891368,Patrick,Kennedy,true
andrea jones,246.2089544,Andrea,Jones,true
michele mathews,59.39395122,Michele,Mathews,
yolanda romero,155.2585808,Yolanda,Romero,true
abigail beck,26.82615918,Abigail,Beck,
christopher hughes,261.934458,Christopher,Hughes,true
kristina gutierrez,293.9955524,Kristina,Gutierrez,true
cristina cervantes,145.7719613,Cristina,Cervantes,true
victor johnson,32.81941552,Victor,Johnson,
lauren page,111.9234731,Lauren,Page,true
charles orozco,65.25318711,Charles,Orozco,
andrea bowen,30.27521428,Andrea,Bowen,
caleb smith,213.5434658,Caleb,Smith,true
christine bradford,291.8448556,Christine,Bradford,true
pamela lee,128.3788861,Pamela,Lee,true
ronald steele,287.8604109,Ronald,Steele,true
tami lynch,123.3850543,Tami,Lynch,true
thomas glenn,124.1799535,Thomas,Glenn,true
melinda aguilar,267.4989809,Melinda,Aguilar,true
martin harris,1.752357195,Martin,Harris,
karen hunter,139.0751757,Karen,Hunter,true
donald leon,66.84670418,Donald,Leon,
frances lewis,5.522938102,Frances,Lewis,
cesar jackson,182.3282967,Cesar,Jackson,true
carla green,69.4092923,Carla,Green,
angela le,167.3410828,Angela,Le,true
maria bryant,66.38307671,Maria,Bryant,
david cisneros,67.6363251,David,Cisneros,
amanda henderson,6.139394348,Amanda,Henderson,
anthony choi,299.6261389,Anthony,Choi,true
ricardo barnes,68.20083729,Ricardo,Barnes,
ashley davis,125.0057838,Ashley,Davis,true
patricia maxwell,254.0100376,Patricia,Maxwell,true
michael miller,52.69843399,Michael,Miller,
carla carter,191.6978083,Carla,Carter,true
rachael oliver,268.245856,Rachael,Oliver,true
donald gardner,70.51295454,Donald,Gardner,
brad garcia,227.6456093,Brad,Garcia,true
megan smith,5.820828256,Megan,Smith,
anthony torres,214.6144194,Anthony,Torres,true
karen smith,201.4517221,Karen,Smith,true
teresa robinson,68.36915651,Teresa,Robinson,
gregory morris,58.53092312,Gregory,Morris,
lisa holmes,17.99530629,Lisa,Holmes,
lisa navarro,97.51500773,Lisa,Navarro,
sabrina michael,243.4277732,Sabrina,Michael,true
susan matthews,200.4123061,Susan,Matthews,true
john kim,51.5370261,John,Kim,
sara sutton,189.5221667,Sara,Sutton,true
jeremy glover,278.9105668,Jeremy,Glover,true
william carter,23.2168065,William,Carter,
krystal cortez,56.11154916,Krystal,Cortez,
spencer mccarthy,279.59954,Spencer,Mccarthy,true
troy gardner,104.5532918,Troy,Gardner,true
peter flores,74.41065758,Peter,Flores,
angela shelton,146.4098961,Angela,Shelton,true
john burgess,108.6373043,John,Burgess,true
aaron cook,184.4642876,Aaron,Cook,true
lisa dennis,211.3784263,Lisa,Dennis,true
brenda navarro,298.8288141,Brenda,Navarro,true
kayla hall,9.281220883,Kayla,Hall,
katelyn conner,40.76078965,Katelyn,Conner,
alexandra bell,143.3930959,Alexandra,Bell,true
ann wilson,225.5158007,Ann,Wilson,true
colleen snow,263.6734719,Colleen,Snow,true
lisa pham,189.8902208,Lisa,Pham,true
scott taylor,247.3829686,Scott,Taylor,true
donald wood,210.8807336,Donald,Wood,true
dawn salas,143.5431985,Dawn,Salas,true
aimee wilson,130.9109037,Aimee,Wilson,true
dana reyes,163.0410422,Dana,Reyes,true
zoe robinson,154.7020471,Zoe,Robinson,true
bradley ryan,5.450063924,Bradley,Ryan,
katherine hopkins,82.65015724,Katherine,Hopkins,
brandon cervantes,288.2269863,Brandon,Cervantes,true
lisa french,178.2685547,Lisa,French,true
justin johnson,29.62228179,Justin,Johnson,
amanda johns,126.1294179,Amanda,Johns,true
ryan shea,97.27702498,Ryan,Shea,
kyle hart,189.1208858,Kyle,Hart,true
kari jones,155.7406302,Kari,Jones,true
matthew white,264.0155109,Matthew,White,true
leah king,26.05865282,Leah,King,
katherine bowers,102.6925911,Katherine,Bowers,true
emily gonzalez,115.5333546,Emily,Gonzalez,true
dylan williamson,192.1510027,Dylan,Williamson,true
matthew jordan,231.3469853,Matthew,Jordan,true
corey williams,282.7309243,Corey,Williams,true
deanna braun,99.44804527,Deanna,Braun,
thomas harrell,184.4071906,Thomas,Harrell,true
ronald schmidt,88.63393734,Ronald,Schmidt,
thomas johnson,113.6281602,Thomas,Johnson,true
angela lopez,6.367848541,Angela,Lopez,
tina moore,25.28908649,Tina,Moore,
ashley scott,30.48874849,Ashley,Scott,
michelle higgins,142.4860124,Michelle,Higgins,true
cynthia buck,280.1626254,Cynthia,Buck,true
sandra baker,169.9576392,Sandra,Baker,true
amanda rivers,45.07753957,Amanda,Rivers,
amy cameron,240.8597059,Amy,Cameron,true
john wood,172.4028299,John,Wood,true
robert gonzalez,116.3387688,Robert,Gonzalez,true
kevin white,122.7698804,Kevin,White,true
douglas martinez,68.86292703,Douglas,Martinez,
cynthia wright,212.2051744,Cynthia,Wright,true
mike burton,156.6284971,Mike,Burton,true
kelly suarez,103.3521319,Kelly,Suarez,true
carla anderson,176.7812897,Carla,Anderson,true
crystal ewing,76.54600803,Crystal,Ewing,
rebekah brown,248.6881708,Rebekah,Brown,true
david love,214.9826231,David,Love,true
katie beltran,58.33327125,Katie,Beltran,
charles collins,82.98169237,Charles,Collins,
timothy long,57.81080932,Timothy,Long,
kyle castro,257.8598271,Kyle,Castro,true
charles atkinson,201.2519498,Charles,Atkinson,true
gregg robles,243.9415433,Gregg,Robles,true
joseph dodson,231.7140953,Joseph,Dodson,true
richard morris,205.6853551,Richard,Morris,true
joshua jones,51.99516227,Joshua,Jones,
kathryn ray,297.680077,Kathryn,Ray,true
david barber,265.7787889,David,Barber,true
ashley montgomery,91.98527468,Ashley,Montgomery,
erin torres,162.2600567,Erin,Torres,true
theodore perry,54.28283978,Theodore,Perry,
christopher dixon,151.5542565,Christopher,Dixon,true
michael lee,222.5983255,Michael,Lee,true
brittany brandt,48.31482285,Brittany,Brandt,
rebecca pena,40.5042865,Rebecca,Pena,
harold harris,30.28051132,Harold,Harris,
alan smith,136.7173873,Alan,Smith,true
lynn petersen,119.288704,Lynn,Petersen,true
alex williams,125.2351462,Alex,Williams,true
maria johnson,140.6180002,Maria,Johnson,true
teresa ramirez,68.89411817,Teresa,Ramirez,
jessica williams,211.2927337,Jessica,Williams,true
eric stokes,141.4352496,Eric,Stokes,true
sarah young,165.8898062,Sarah,Young,true
nicholas hinton,175.5324232,Nicholas,Hinton,true
david merritt,22.80591247,David,Merritt,
brandy murray,118.5845901,Brandy,Murray,true
melissa lewis,263.6012569,Melissa,Lewis,true
adam johnson,229.0701726,Adam,Johnson,true
austin roberts,40.1212007,Austin,Roberts,
ashley smith,115.872854,Ashley,Smith,true
kimberly wheeler,286.1048132,Kimberly,Wheeler,true
sherry coffey,136.3706913,Sherry,Coffey,true
gabriel luna,218.2138474,Gabriel,Luna,true
pedro warren,264.3412226,Pedro,Warren,true
shannon hill,105.9989784,Shannon,Hill,true
sydney michael,207.9367705,Sydney,Michael,true
michael jordan,29.86397986,Michael,Jordan,
douglas taylor,131.1591051,Douglas,Taylor,true
john french,76.02496714,John,French,
thomas mueller,172.5074853,Thomas,Mueller,true
gina george,297.4892429,Gina,George,true
terri solis,198.9565116,Terri,Solis,true
pamela brown,157.6790093,Pamela,Brown,true
stacy hunter,1.245616373,Stacy,Hunter,
tracy potter,200.4398125,Tracy,Potter,true
melissa clark,169.3693556,Melissa,Clark,true
melanie wood,220.5903602,Melanie,Wood,true
alexander cook,50.63488972,Alexander,Cook,
susan mitchell,23.27699619,Susan,Mitchell,
lisa johnson,185.2114604,Lisa,Johnson,true
paul bender,194.7100905,Paul,Bender,true
jennifer chase,131.0536279,Jennifer,Chase,true
jennifer bridges,115.2349524,Jennifer,Bridges,true
george mejia,272.4807622,George,Mejia,true
amanda baker,19.97575403,Amanda,Baker,
chad lowery,298.9512803,Chad,Lowery,true
jordan barnes,274.3749866,Jordan,Barnes,true
dawn williams,170.5174558,Dawn,Williams,true
patrick bryant,41.91691624,Patrick,Bryant,
erin montes,58.17898989,Erin,Montes,
jerry torres,73.79346394,Jerry,Torres,
terry bell,139.347076,Terry,Bell,true
walter heath,131.364057,Walter,Heath,true
paul valenzuela,155.3213236,Paul,Valenzuela,true
leslie potter,224.4556811,Leslie,Potter,true
robin french,213.5922722,Robin,French,true
catherine garcia,229.7484109,Catherine,Garcia,true
todd nicholson,109.7546872,Todd,Nicholson,true
courtney allen,223.172591,Courtney,Allen,true
dominique brandt,269.0156148,Dominique,Brandt,true
leslie bates,88.37541932,Leslie,Bates,
kathleen hood,123.2716562,Kathleen,Hood,true
jacob williams,13.87386866,Jacob,Williams,
mary mcintosh,164.9985798,Mary,Mcintosh,true
christine franco,145.3713441,Christine,Franco,true
zachary hartman,293.8194973,Zachary,Hartman,true
angela brown,180.6236926,Angela,Brown,true
david drake,190.8301029,David,Drake,true
sarah roberts,155.4786639,Sarah,Roberts,true
victoria harmon,177.2915327,Victoria,Harmon,true
lisa whitehead,73.77932541,Lisa,Whitehead,
chad barton,261.4782044,Chad,Barton,true
michael mitchell,0.776393292,Michael,Mitchell,
robert randall,29.10321786,Robert,Randall,
bradley martin,267.5114108,Bradley,Martin,true
joshua burton,198.0253385,Joshua,Burton,true
monica simpson,85.30746482,Monica,Simpson,
rebecca cummings,172.9983509,Rebecca,Cummings,true
jennifer roman,179.4036754,Jennifer,Roman,true
rebecca allen,283.0553776,Rebecca,Allen,true
samantha scott,82.19310325,Samantha,Scott,
donna villegas,206.4702019,Donna,Villegas,true
christopher garcia,11.89135836,Christopher,Garcia,
nathan rice,286.493476,Nathan,Rice,true
robert calhoun,249.4868453,Robert,Calhoun,true
rachel rodgers,216.0408353,Rachel,Rodgers,true
richard nelson,240.7594341,Richard,Nelson,true
christopher roberts,245.3514521,Christopher,Roberts,true
morgan rodriguez,32.27670638,Morgan,Rodriguez,
zachary randolph,225.7887555,Zachary,Randolph,true
eric contreras,288.3745891,Eric,Contreras,true
kristi rhodes,119.3859289,Kristi,Rhodes,true
kristina frey,80.25651015,Kristina,Frey,
sherry nixon,287.3655167,Sherry,Nixon,true
natasha davidson,246.8218988,Natasha,Davidson,true
william miller,269.679928,William,Miller,true
christopher sellers,94.86648822,Christopher,Sellers,
michael graham,48.7610982,Michael,Graham,
margaret johns,161.6038394,Margaret,Johns,true
jody salinas,180.1989761,Jody,Salinas,true
zachary elliott,159.6862194,Zachary,Elliott,true
jeremy peters,110.9582328,Jeremy,Peters,true
brian diaz,30.15574115,Brian,Diaz,
elizabeth gallegos,31.9080664,Elizabeth,Gallegos,
brian gibson,75.94251268,Brian,Gibson,
cathy baker,147.1006139,Cathy,Baker,true
lisa smith,236.5908451,Lisa,Smith,true
mitchell campbell,180.9556864,Mitchell,Campbell,true
ryan powers,216.6528185,Ryan,Powers,true
andrea moore,38.16221484,Andrea,Moore,
zachary wilson,276.3569897,Zachary,Wilson,true
ryan french,62.5865192,Ryan,French,
wesley russell,278.6145834,Wesley,Russell,true
gary lopez,46.32122583,Gary,Lopez,
matthew baker,137.388376,Matthew,Baker,true
ronnie chavez,184.4054399,Ronnie,Chavez,true
travis mercer,112.4718597,Travis,Mercer,true
lee yang,255.9833911,Lee,Yang,true
felicia king,57.69285928,Felicia,King,
catherine smith,140.357616,Catherine,Smith,true
ronald villegas,224.9293361,Ronald,Villegas,true
sarah dennis,244.4096272,Sarah,Dennis,true
crystal blair,242.319202,Crystal,Blair,true
robert lynch,115.5117245,Robert,Lynch,true
emily tucker,51.35281128,Emily,Tucker,
darrell holloway,217.8399207,Darrell,Holloway,true
ashley kent,82.97497851,Ashley,Kent,
stephanie peterson,185.2136091,Stephanie,Peterson,true
keith lopez,185.5249,Keith,Lopez,true
sydney harris,40.63858373,Sydney,Harris,
sarah alexander,69.9170082,Sarah,Alexander,
stephanie scott,21.33834022,Stephanie,Scott,
john armstrong,31.11673603,John,Armstrong,
miguel gibbs,65.99821493,Miguel,Gibbs,
amber hudson,236.807284,Amber,Hudson,true
kimberly burgess,65.40108642,Kimberly,Burgess,
steve holloway,231.4019805,Steve,Holloway,true
clayton santana,260.9855337,Clayton,Santana,true
christopher henson,210.3469533,Christopher,Henson,true
steven barnes,28.35577086,Steven,Barnes,
nicole ray,282.6651827,Nicole,Ray,true
regina lee,152.2753185,Regina,Lee,true
taylor foster,77.92214881,Taylor,Foster,
natasha ali,244.8883729,Natasha,Ali,true
nicole lawson,93.91949481,Nicole,Lawson,
diana hood,239.9439808,Diana,Hood,true
pamela allison,247.7775261,Pamela,Allison,true
bradley evans,174.7647044,Bradley,Evans,true
darius lindsey,11.404432,Darius,Lindsey,
carolyn miller,10.19107213,Carolyn,Miller,
amanda ramos,29.46384147,Amanda,Ramos,
michael ramirez,102.7129163,Michael,Ramirez,true
robert moore,147.9886361,Robert,Moore,true
toni baker,263.9045078,Toni,Baker,true
miranda terry,123.1922823,Miranda,Terry,true
jenna richardson,218.69238,Jenna,Richardson,true
danielle buchanan,12.44346621,Danielle,Buchanan,
rebecca allen,76.27399989,Rebecca,Allen,
haley sanchez,230.6731978,Haley,Sanchez,true
jennifer burns,86.31865685,Jennifer,Burns,
melissa smith,107.0938677,Melissa,Smith,true
kevin brady,288.6177533,Kevin,Brady,true
david stanley,57.61368388,David,Stanley,
sarah perez,262.0976711,Sarah,Perez,true
ellen roberts,165.6137192,Ellen,Roberts,true
daniel jackson,30.26122058,Daniel,Jackson,
mary fisher,298.7662435,Mary,Fisher,true
timothy cooper,42.23994953,Timothy,Cooper,
sean hernandez,8.030737072,Sean,Hernandez,
veronica adams,29.8324349,Veronica,Adams,
perry moody,37.18493448,Perry,Moody,
colin dunlap,65.74855448,Colin,Dunlap,
jason cooley,132.7809287,Jason,Cooley,true
jennifer harmon,132.3505912,Jennifer,Harmon,true
raymond hernandez,265.2601917,Raymond,Hernandez,true
teresa johnson,134.3897391,Teresa,Johnson,true
matthew davis,185.6319592,Matthew,Davis,true
james herrera,185.6981003,James,Herrera,true
andre bennett,6.034738351,Andre,Bennett,
jeff graham,130.5617949,Jeff,Graham,true
victor ramirez,25.78686897,Victor,Ramirez,
james ryan,180.4020723,James,Ryan,true
jose aguilar,21.74317987,Jose,Aguilar,
timothy green ii,82.78643341,Timothy,Green,
thomas jones,254.2524739,Thomas,Jones,true
james robinson,26.11202779,James,Robinson,
krista russo,288.900487,Krista,Russo,true
timothy haas,262.5959754,Timothy,Haas,true
charles stanley,88.00575553,Charles,Stanley,
susan decker,265.6109806,Susan,Decker,true
adam hanson,230.7089714,Adam,Hanson,true
terry lynn,164.6880301,Terry,Lynn,true
eileen bishop,201.6260784,Eileen,Bishop,true
dwayne spencer,80.71472691,Dwayne,Spencer,
lori mullins,77.27596366,Lori,Mullins,
kaitlyn lucas,155.7872997,Kaitlyn,Lucas,true
patricia allen,290.8798184,Patricia,Allen,true
kyle hamilton,155.2623932,Kyle,Hamilton,true
jill lane,140.3699805,Jill,Lane,true
lauren boone,141.2986263,Lauren,Boone,true
jonathan love,262.7911943,Jonathan,Love,true
lisa smith,82.40139711,Lisa,Smith,
dawn burnett,183.0666754,Dawn,Burnett,true
nathan beck,99.50296151,Nathan,Beck,
patricia gonzalez,230.2715343,Patricia,Gonzalez,true
sheila watkins,262.2190383,Sheila,Watkins,true
leon sharp,153.3704197,Leon,Sharp,true
james jones,28.33170057,James,Jones,
richard may,291.9126191,Richard,May,true
martin terry,63.13713822,Martin,Terry,
jordan singleton,151.0014632,Jordan,Singleton,true
sabrina bond,57.70643102,Sabrina,Bond,
erica weaver,182.9458108,Erica,Weaver,true
bethany rodriguez,55.9226383,Bethany,Rodriguez,
michael bishop,66.98717931,Michael,Bishop,
john morrison,235.3368749,John,Morrison,true
emily robbins,271.5342031,Emily,Robbins,true
jennifer tate,28.15859717,Jennifer,Tate,
stephanie miller,224.1368269,Stephanie,Miller,true
kari jones,135.4549426,Kari,Jones,true
steven white,42.01380472,Steven,White,
marissa medina,242.0194492,Marissa,Medina,true
micheal oconnor,145.9211293,Micheal,Oconnor,true
ashley gray,76.4537488,Ashley,Gray,
jessica vargas,5.869157416,Jessica,Vargas,
katie larson,179.2680497,Katie,Larson,true
jenny reyes,139.759219,Jenny,Reyes,true
thomas burns,220.9181608,Thomas,Burns,true
emily schroeder,29.27311318,Emily,Schroeder,
richard todd,84.81435104,Richard,Todd,
isaac roach,163.9584852,Isaac,Roach,true
paul smith,108.5274909,Paul,Smith,true
erik morris,203.6333152,Erik,Morris,true
kelsey morrow,58.04051332,Kelsey,Morrow,
annette jordan,279.7477757,Annette,Jordan,true
helen obrien,285.1529004,Helen,Obrien,true
vanessa bush,187.2430362,Vanessa,Bush,true
daniel moore,112.3867858,Daniel,Moore,true
katherine richmond,103.0069034,Katherine,Richmond,true
ashlee williams,267.9744368,Ashlee,Williams,true
patricia banks,14.9815607,Patricia,Banks,
kristen brooks,8.646153934,Kristen,Brooks,
emily gonzalez,299.8494713,Emily,Gonzalez,true
james lam,174.1483952,James,Lam,true
bryan reynolds,89.4551695,Bryan,Reynolds,
jesse hill,120.5118518,Jesse,Hill,true
brandy adams,169.008938,Brandy,Adams,true
glenn cowan,0.599498051,Glenn,Cowan,
gregory ramos,286.6784338,Gregory,Ramos,true
stefanie carson,286.6816377,Stefanie,Carson,true
kaitlin holland,19.87752366,Kaitlin,Holland,
rebecca mitchell,191.020344,Rebecca,Mitchell,true
alexander walsh,41.71646312,Alexander,Walsh,
christopher gomez,134.9964732,Christopher,Gomez,true
amy ramsey,17.874826,Amy,Ramsey,
frank anthony,235.9914924,Frank,Anthony,true
lori peters,191.7636538,Lori,Peters,true
sheila armstrong,149.8830422,Sheila,Armstrong,true
arthur chan,104.4335124,Arthur,Chan,true
debra sanchez,297.0212688,Debra,Sanchez,true
brett murphy,43.27833999,Brett,Murphy,
christopher walls,211.6651983,Christopher,Walls,true
sandra bowman,96.03417164,Sandra,Bowman,
anna gonzalez,11.48859482,Anna,Gonzalez,
amy collier,69.217917,Amy,Collier,
