name,price,first_name,last_name,above_100
sierra park,205.52585990000003,Sierra,Park,true
todd miller,272.99470160000004,Todd,Miller,true
jeffrey sanchez,71.25953585,Jeffrey,Sanchez,
crystal luna,99.9830512,Crystal,Luna,
devin flores,60.75152093,Devin,Flores,
bianca martin,123.5356854,Bianca,Martin,true
danielle snyder,26.67738087,Danielle,Snyder,
edward carney,265.0690245,Edward,Carney,true
joseph grimes,268.7529259,Joseph,Grimes,true
april fowler,164.807737,April,Fowler,true
michelle mccoy,145.0996084,Michelle,Mccoy,true
alicia stone,21.30617961,Alicia,Stone,
micheal lloyd,215.17326239999997,Micheal,Lloyd,true
richard ortiz,148.9167449,Richard,Ortiz,true
jasmine reyes,44.61653265,Jasmine,Reyes,
tony smith,114.4025946,Tony,Smith,true
mary melton,198.305836,Mary,Melton,true
william griffin,146.0813867,William,Griffin,true
scott vargas,58.25361228,Scott,Vargas,
adam guerra,13.06034675,Adam,Guerra,
christina vang,215.2971497,Christina,Vang,true
nicole williams,189.1902467,Nicole,Williams,true
erica powers,142.7933784,Erica,Powers,true
angela garcia,175.2561835,Angela,Garcia,true
melissa brown,257.9026846,Melissa,Brown,true
john santiago,55.75051528,John,Santiago,
donald nelson,20.74710164,Donald,Nelson,
misty bell,263.0063735,Misty,Bell,true
vanessa barnes,81.07265035,Vanessa,Barnes,
brian austin,212.64893659999998,Brian,Austin,true
jeffrey king,252.28968769999997,Jeffrey,King,true
levi vaughn,142.12244760000002,Levi,Vaughn,true
melanie blake,244.2496518,Melanie,Blake,true
marvin franklin,219.66976209999999,Marvin,Franklin,true
angela massey,110.59227759999999,Angela,Massey,true
lisa cole,202.20327659999998,Lisa,Cole,true
george stark,103.6304844,George,Stark,true
jeffrey salas,232.95865279999998,Jeffrey,Salas,true
richard reeves,85.83249893,Richard,Reeves,
heather maldonado,292.4101672,Heather,Maldonado,true
shelly mcdaniel,267.5668047,Shelly,Mcdaniel,true
david ryan,80.92148227,David,Ryan,
tyler trevino,75.70611538,Tyler,Trevino,
christina jackson,155.4855824,Christina,Jackson,true
jodi peterson,20.74948998,Jodi,Peterson,
melissa carney,42.0237226,Melissa,Carney,
david cole,113.4241367,David,Cole,true
ricardo weber,215.47652909999996,Ricardo,Weber,true
jessica mckenzie,280.9707751,Jessica,Mckenzie,true
james ramirez,36.28177824,James,Ramirez,
jeffrey wise,77.17375689,Jeffrey,Wise,
brandy fisher,169.5800524,Brandy,Fisher,true
renee barrera,246.01478109999996,Renee,Barrera,true
melanie wiggins,14.97387711,Melanie,Wiggins,
alexander mckee,171.6037468,Alexander,Mckee,true
sheryl hill,9.161919917,Sheryl,Hill,
sandra white,272.9878419,Sandra,White,true
christopher thompson,22.06905227,Christopher,Thompson,
daniel smith,130.75264109999998,Daniel,Smith,true
theresa johnson,61.15255402,Theresa,Johnson,
kristopher cunningham,127.42968290000002,Kristopher,Cunningham,true
nathan morgan,166.2127571,Nathan,Morgan,true
david murray,110.60256740000001,David,Murray,true
april taylor,2.033803094,April,Taylor,
daniel herrera,245.1409137,Daniel,Herrera,true
john mcpherson,200.3253003,John,Mcpherson,true
scott simmons,44.45087327,Scott,Simmons,
gary tran,86.68368261,Gary,Tran,
erica vaughn,289.7922876,Erica,Vaughn,true
jennifer peterson,179.35994319999998,Jennifer,Peterson,true
april mccormick,219.6090619,April,Mccormick,true
justin davis,39.14509514,Justin,Davis,
julia hall,163.1533708,Julia,Hall,true
anna cunningham,188.9376293,Anna,Cunningham,true
jacob stevens,233.22577030000002,Jacob,Stevens,true
jerry payne,169.62381259999998,Jerry,Payne,true
mark collins,117.6222818,Mark,Collins,true
benjamin clark,93.10220462,Benjamin,Clark,
lisa norton,17.32317763,Lisa,Norton,
christopher smith,81.45143196,Christopher,Smith,
mary myers,37.44740126,Mary,Myers,
stephanie skinner,6.4501154089999995,Stephanie,Skinner,
dave kelly,121.97572949999999,Dave,Kelly,true
patricia gallagher,196.37117800000001,Patricia,Gallagher,true
shaun holloway,39.44032807,Shaun,Holloway,
marc love,262.27209819999996,Marc,Love,true
michael mayer,41.42900813,Michael,Mayer,
mason rodriguez,162.79196519999996,Mason,Rodriguez,true
jason payne,83.2794627,Jason,Payne,
johnny hicks,74.94437940000002,Johnny,Hicks,
lisa rodgers,32.10622464,Lisa,Rodgers,
sarah tyler,87.15157534,Sarah,Tyler,
brian rodriguez,26.081651500000003,Brian,Rodriguez,
charlene jones,246.885328,Charlene,Jones,true
scott lawrence,227.6139565,Scott,Lawrence,true
carol patrick,140.45168069999997,Carol,Patrick,true
jessica gibson,60.11999568,Jessica,Gibson,
linda sullivan,4.597577836,Linda,Sullivan,
donna carrillo,237.8259111,Donna,Carrillo,true
scott baker,227.4705054,Scott,Baker,true
brian jensen,174.96712219999998,Brian,Jensen,true
james sosa,81.43216331,James,Sosa,
veronica zavala,51.45914813,Veronica,Zavala,
jenny fields,186.1692976,Jenny,Fields,true
george monroe,230.84556030000002,George,Monroe,true
michael smith,153.7056177,Michael,Smith,true
kevin oliver,190.39769669999998,Kevin,Oliver,true
nicholas mejia,13.52272289,Nicholas,Mejia,
phillip logan,169.7231774,Phillip,Logan,true
jamie jackson,299.18465760000004,Jamie,Jackson,true
thomas alvarez,72.23090551,Thomas,Alvarez,
kaitlin lawson,116.94347040000001,Kaitlin,Lawson,true
carlos wagner,268.2158202,Carlos,Wagner,true
christopher anderson,45.61401189,Christopher,Anderson,
roberto sparks,113.7675985,Roberto,Sparks,true
julie oneal,214.0692547,Julie,Oneal,true
megan friedman,240.3518353,Megan,Friedman,true
cheryl taylor,96.58849728,Cheryl,Taylor,
jeffrey hatfield,241.51036659999997,Jeffrey,Hatfield,true
james phillips,18.982053699999998,James,Phillips,
jessica moore,128.9224193,Jessica,Moore,true
eric richards,79.96034999,Eric,Richards,
rebecca mitchell,240.7557103,Rebecca,Mitchell,true
anna patrick,158.13197,Anna,Patrick,true
eric schmidt,197.3438304,Eric,Schmidt,true
mark campbell,156.8947774,Mark,Campbell,true
taylor oconnell,190.5868648,Taylor,Oconnell,true
debra peters,70.77282649,Debra,Peters,
richard anderson,99.64762699,Richard,Anderson,
william russell,201.20675769999997,William,Russell,true
ryan mcdaniel,245.97207039999998,Ryan,Mcdaniel,true
jacqueline frazier,191.7286603,Jacqueline,Frazier,true
steven stuart,32.13545499,Steven,Stuart,
emily rodriguez,90.35267623,Emily,Rodriguez,
ryan perez,28.24313981,Ryan,Perez,
lauren hahn,287.3152387,Lauren,Hahn,true
megan lopez,127.44342040000001,Megan,Lopez,true
matthew lucero,194.0146142,Matthew,Lucero,true
joseph perez,52.96715715,Joseph,Perez,
kimberly wright,153.63786059999998,Kimberly,Wright,true
donald braun,16.16466094,Donald,Braun,
savannah reese,156.4062563,Savannah,Reese,true
leslie wiggins,65.73844854,Leslie,Wiggins,
deanna gonzalez,26.46654614,Deanna,Gonzalez,
derrick brown,22.81013853,Derrick,Brown,
meghan davis,116.3037504,Meghan,Davis,true
faith edwards,163.6350438,Faith,Edwards,true
stephanie morgan,160.7615774,Stephanie,Morgan,true
laura vargas,17.12739612,Laura,Vargas,
caleb singh,55.99219306,Caleb,Singh,
cassandra andrade,189.3732231,Cassandra,Andrade,true
robert hall,183.85108530000002,Robert,Hall,true
kenneth hill,6.341114311,Kenneth,Hill,
david brown,136.8591472,David,Brown,true
sarah lewis,237.1228892,Sarah,Lewis,true
stephen meyers,261.2785989,Stephen,Meyers,true
victor becker,71.86420397,Victor,Becker,
brad huff,150.79292869999998,Brad,Huff,true
thomas sanchez,18.39675475,Thomas,Sanchez,
michael chapman,229.96025550000002,Michael,Chapman,true
stephen lam,89.72241118,Stephen,Lam,
theresa wells,80.07481776,Theresa,Wells,
richard barrera,55.20716243,Richard,Barrera,
kelly boyle,237.0515981,Kelly,Boyle,true
alexander richardson,21.98915208,Alexander,Richardson,
james hicks,177.05152969999997,James,Hicks,true
todd simon,93.74886446,Todd,Simon,
jason meyer,114.0768801,Jason,Meyer,true
matthew moore,150.4707103,Matthew,Moore,true
lindsay rivera,108.1302862,Lindsay,Rivera,true
michael peterson,253.4940966,Michael,Peterson,true
jennifer martin,193.19626019999998,Jennifer,Martin,true
martin solomon,186.44926,Martin,Solomon,true
rebecca quinn,72.46973743,Rebecca,Quinn,
kerry branch,9.474332966,Kerry,Branch,
leslie ruiz,219.3292641,Leslie,Ruiz,true
joseph howard,86.76006819,Joseph,Howard,
rebecca wright,233.5123787,Rebecca,Wright,true
jacqueline phillips,266.44188080000004,Jacqueline,Phillips,true
wesley erickson,134.59996919999998,Wesley,Erickson,true
janet west,225.89938270000002,Janet,West,true
james barnett,237.5878966,James,Barnett,true
eric scott,252.83163030000003,Eric,Scott,true
james jones,250.71734869999997,James,Jones,true
joshua baker,87.85407145,Joshua,Baker,
kathleen baker,260.1202045,Kathleen,Baker,true
michael clark,260.3821386,Michael,Clark,true
anne richards,214.57680299999998,Anne,Richards,true
renee williams,273.24483399999997,Renee,Williams,true
derek thomas,128.07325179999998,Derek,Thomas,true
robert white,15.36006275,Robert,White,
teresa figueroa,157.0536374,Teresa,Figueroa,true
ashley murphy,117.9457723,Ashley,Murphy,true
laura peterson,227.6123872,Laura,Peterson,true
brian cardenas,96.53388242,Brian,Cardenas,
dana conrad,12.35802683,Dana,Conrad,
kathleen deleon,123.77194340000001,Kathleen,Deleon,true
ebony garcia,243.754614,Ebony,Garcia,true
johnathan allen,8.375005469,Johnathan,Allen,
laura faulkner,0.17293005600000003,Laura,Faulkner,
kirk pearson,9.303532223,Kirk,Pearson,
joseph bonilla,44.2075727,Joseph,Bonilla,
christina moore,121.10851310000001,Christina,Moore,true
gary barber,109.5760422,Gary,Barber,true
laura diaz,1.192317589,Laura,Diaz,
jerry stuart,222.1184712,Jerry,Stuart,true
brianna griffith,200.530082,Brianna,Griffith,true
kenneth lopez,56.49118553,Kenneth,Lopez,
wesley krause,115.9217821,Wesley,Krause,true
derek sullivan,199.9901641,Derek,Sullivan,true
brian johnson,202.850954,Brian,Johnson,true
miss monica mcdonald,190.9497467,Miss,Monica,true
christine peterson,144.04827790000002,Christine,Peterson,true
brianna ramirez,196.1333418,Brianna,Ramirez,true
robert decker,71.98489152,Robert,Decker,
michael bryant,82.40541955,Michael,Bryant,
jamie silva,161.7920788,Jamie,Silva,true
steven jones,96.06536657,Steven,Jones,
christopher bautista,25.7526185,Christopher,Bautista,
elizabeth stein,255.6515653,Elizabeth,Stein,true
brandi werner,297.9637678,Brandi,Werner,true
derrick jones,167.9345937,Derrick,Jones,true
michelle price,80.72808372,Michelle,Price,
kara silva,32.088136999999996,Kara,Silva,
lisa cox,33.65138701,Lisa,Cox,
jonathan armstrong,14.57035663,Jonathan,Armstrong,
randy rodriguez,178.00771509999998,Randy,Rodriguez,true
amber payne,124.4776004,Amber,Payne,true
patricia moore,55.82247702,Patricia,Moore,
barbara krueger,60.73961436,Barbara,Krueger,
susan colon,191.5557109,Susan,Colon,true
ryan morgan,296.23790310000004,Ryan,Morgan,true
chad willis,8.733980597999999,Chad,Willis,
brian curtis,154.55530919999998,Brian,Curtis,true
stephanie jones,257.30344469999994,Stephanie,Jones,true
jeffrey garcia,242.17531749999998,Jeffrey,Garcia,true
erik walker,167.3473741,Erik,Walker,true
steven murray,179.81387959999998,Steven,Murray,true
samuel simmons,38.36117241,Samuel,Simmons,
brian brown,100.03953800000001,Brian,Brown,true
barbara brown,223.02702000000002,Barbara,Brown,true
monica oconnor,27.82578051,Monica,Oconnor,
jacob yang,54.06984636,Jacob,Yang,
jennifer roberts,172.79327450000002,Jennifer,Roberts,true
ashley schultz,171.1870001,Ashley,Schultz,true
elizabeth swanson,228.4362989,Elizabeth,Swanson,true
jonathan lawrence,36.77728915,Jonathan,Lawrence,
linda rodriguez,175.736522,Linda,Rodriguez,true
molly tate,192.7650925,Molly,Tate,true
patrick mosley,20.68179732,Patrick,Mosley,
anita nelson,98.25630190000001,Anita,Nelson,
susan harris,62.12362274,Susan,Harris,
john conrad,216.36137730000002,John,Conrad,true
peggy johnson,219.2847921,Peggy,Johnson,true
timothy allen,199.0109939,Timothy,Allen,true
susan hansen,90.74580755,Susan,Hansen,
linda woods,226.94201600000002,Linda,Woods,true
susan herrera,175.42053669999999,Susan,Herrera,true
linda white,211.99635890000002,Linda,White,true
andrew matthews,287.6104984,Andrew,Matthews,true
lisa richardson,185.5276885,Lisa,Richardson,true
jennifer dixon,172.8038862,Jennifer,Dixon,true
daniel james,6.650911434,Daniel,James,
kyle chaney,129.4088432,Kyle,Chaney,true
erin kennedy,91.86979408,Erin,Kennedy,
allison jones,50.92956508,Allison,Jones,
jason lopez,182.35145740000002,Jason,Lopez,true
cameron burton,73.50561371,Cameron,Burton,
joe cook,58.0149289,Joe,Cook,
robert miller,268.1107296,Robert,Miller,true
olivia martin,82.34771286,Olivia,Martin,
manuel long,94.22695027,Manuel,Long,
richard villanueva,75.5044878,Richard,Villanueva,
taylor jones,62.18273963,Taylor,Jones,
catherine simmons,136.5935694,Catherine,Simmons,true
samantha miranda,120.15731070000001,Samantha,Miranda,true
sarah brown,298.43295960000006,Sarah,Brown,true
jerry clark,243.56199019999997,Jerry,Clark,true
briana morris,66.29706805,Briana,Morris,
michelle schneider,131.8021648,Michelle,Schneider,true
alyssa kim,211.2511958,Alyssa,Kim,true
courtney williams,232.4465591,Courtney,Williams,true
rebekah gonzalez,193.3837703,Rebekah,Gonzalez,true
cameron gay,143.67702590000002,Cameron,Gay,true
jose martinez,80.93405105,Jose,Martinez,
gabrielle todd,173.9815833,Gabrielle,Todd,true
adrian price,133.07886100000002,Adrian,Price,true
james daniels,270.04637349999996,James,Daniels,true
henry huffman,184.9869926,Henry,Huffman,true
beth murphy,24.76246353,Beth,Murphy,
kevin haynes,115.2254767,Kevin,Haynes,true
darryl deleon,204.3763418,Darryl,Deleon,true
jeffrey wells,264.92418430000004,Jeffrey,Wells,true
john hicks,252.8243925,John,Hicks,true
pamela stanley,166.4772266,Pamela,Stanley,true
frank gardner,247.73369739999998,Frank,Gardner,true
eric kennedy,59.87939535,Eric,Kennedy,
michael buchanan,84.84694551,Michael,Buchanan,
brooke johnson,169.842186,Brooke,Johnson,true
joseph alvarado,43.63467789,Joseph,Alvarado,
dawn ross,98.64511088,Dawn,Ross,
christina hammond,48.76616516,Christina,Hammond,
adrian richmond,3.975889905,Adrian,Richmond,
elizabeth gardner,74.14070427,Elizabeth,Gardner,
melissa wood,137.57040519999998,Melissa,Wood,true
matthew nelson,240.5538866,Matthew,Nelson,true
janet gross,6.593436831,Janet,Gross,
michael murphy,259.0641083,Michael,Murphy,true
samuel davis,197.03672859999998,Samuel,Davis,true
james garcia,132.019847,James,Garcia,true
carolyn glover,288.2201261,Carolyn,Glover,true
jonathan singleton,277.8925688,Jonathan,Singleton,true
jennifer rodriguez,266.9824165,Jennifer,Rodriguez,true
robert moore,25.25347246,Robert,Moore,
kelly rogers,203.40855009999999,Kelly,Rogers,true
kelly rodriguez,161.69198930000002,Kelly,Rodriguez,true
michael fisher,3.4216426280000003,Michael,Fisher,
lorraine shaw,276.27239280000003,Lorraine,Shaw,true
steven white,37.284900799999996,Steven,White,
joy long,216.54591820000002,Joy,Long,true
brandon riggs,8.330686218,Brandon,Riggs,
raymond henderson,212.46046529999998,Raymond,Henderson,true
kenneth wright,84.45131708,Kenneth,Wright,
katelyn sloan,84.36432198,Katelyn,Sloan,
jonathan robinson,142.1045999,Jonathan,Robinson,true
gina morales,154.72663290000003,Gina,Morales,true
rachel martinez,100.9771245,Rachel,Martinez,true
nicole mcgee,211.9572214,Nicole,Mcgee,true
danielle hunter,166.4771534,Danielle,Hunter,true
dillon baker,229.88025409999997,Dillon,Baker,true
steven lane,251.30153130000002,Steven,Lane,true
sandra cook,129.4083688,Sandra,Cook,true
heather cardenas,68.71986146,Heather,Cardenas,
kyle robinson,40.789742,Kyle,Robinson,
james rodriguez,278.5839619,James,Rodriguez,true
john robertson,249.6891636,John,Robertson,true
melissa smith,9.02944651,Melissa,Smith,
sarah oneal,89.01612989,Sarah,Oneal,
austin mcdowell,98.91948453,Austin,Mcdowell,
marie taylor,126.40952720000001,Marie,Taylor,true
teresa garrett,201.3569513,Teresa,Garrett,true
kelly perez,249.9633227,Kelly,Perez,true
mary odom,94.71141448,Mary,Odom,
stacy hansen,38.16867181,Stacy,Hansen,
sara lopez,204.65197419999998,Sara,Lopez,true
arthur gibson ii,63.21726831,Arthur,Gibson,
jennifer ortiz,105.03551429999999,Jennifer,Ortiz,true
amanda davis,200.2859627,Amanda,Davis,true
tina fitzpatrick,129.19387749999999,Tina,Fitzpatrick,true
andrea page,138.8235219,Andrea,Page,true
wayne reeves,172.4005071,Wayne,Reeves,true
james sullivan,46.20312463,James,Sullivan,
john hernandez,193.7106627,John,Hernandez,true
tiffany barnett,271.73120510000007,Tiffany,Barnett,true
jessica watts,58.75572391,Jessica,Watts,
miss katherine brennan,50.00288911,Miss,Katherine,
nathan nielsen,23.30866391,Nathan,Nielsen,
patricia davis,171.7762592,Patricia,Davis,true
ricardo davies,170.0373779,Ricardo,Davies,true
matthew lawson,199.9675868,Matthew,Lawson,true
christopher miller,179.2409523,Christopher,Miller,true
charles mendoza,157.2561504,Charles,Mendoza,true
jack lin,110.61847730000001,Jack,Lin,true
michelle jacobs,147.4623228,Michelle,Jacobs,true
amber hopkins,289.45061929999997,Amber,Hopkins,true
christine lara,218.3912477,Christine,Lara,true
nancy garcia,141.38534319999997,Nancy,Garcia,true
lindsey owens,264.6461921,Lindsey,Owens,true
lisa brewer,43.02463642,Lisa,Brewer,
alex rhodes,264.2776739,Alex,Rhodes,true
daniel bennett,157.037661,Daniel,Bennett,true
susan robinson,268.3048564,Susan,Robinson,true
christopher olson,260.0251938,Christopher,Olson,true
jon roach,129.69057469999998,Jon,Roach,true
michael robinson,38.28658602,Michael,Robinson,
rodney arellano,206.033049,Rodney,Arellano,true
alicia wong,250.44487369999996,Alicia,Wong,true
jesse singh,147.5234691,Jesse,Singh,true
nicole smith,64.95829168,Nicole,Smith,
dwayne snyder,35.839318799999994,Dwayne,Snyder,
marcus rice,96.59177813,Marcus,Rice,
ashley dixon,87.74147719,Ashley,Dixon,
erica nelson,91.27947021,Erica,Nelson,
anna valdez,202.480179,Anna,Valdez,true
marco pierce,228.78191719999998,Marco,Pierce,true
nicole henry,111.771676,Nicole,Henry,true
melissa david,125.7463322,Melissa,David,true
patricia moreno,153.29790459999998,Patricia,Moreno,true
kevin woodard,47.11087611,Kevin,Woodard,
adam bailey,130.2098795,Adam,Bailey,true
carrie henson,95.32864041,Carrie,Henson,
richard martin,31.98809588,Richard,Martin,
whitney reed,63.47690471,Whitney,Reed,
michael snyder,259.24790690000003,Michael,Snyder,true
dana molina,280.0939625,Dana,Molina,true
justin decker,9.919029461000001,Justin,Decker,
cristina gray,74.33697802,Cristina,Gray,
